sheet,workbook_row,source_layout,dataset,shot,method,rank,heads,lambda_o,loss,workbook_accuracy,workbook_log_file,match_mode,candidate_log_count,matched_log_path,matched_log_artifact_id,matched_log_accuracy,absolute_delta,status
scaning rank and alpha,26,wide,oxford_flowers,4,gmhsinglora,4,2,,,93.67,,method_dataset_shot_config_filtered,3,data/old_result/results_logs_gmhsinglora/gmhsinglora_oxford_flowers_4shot_heads2_r4_a1.log,DATA-0253,93.67,0.0,accuracy_match
scaning rank and alpha,26,wide,caltech101,4,gmhsinglora,4,2,,,95.29,,method_dataset_shot_config_filtered,3,data/old_result/results_logs_gmhsinglora/gmhsinglora_caltech101_4shot_heads2_r4_a1.log,DATA-0173,95.29,0.0,accuracy_match
scaning rank and alpha,26,wide,dtd,4,gmhsinglora,4,2,,,65.66,,method_dataset_shot_config_filtered,3,data/old_result/results_logs_gmhsinglora/gmhsinglora_dtd_4shot_heads2_r4_a1.log,DATA-0189,65.66,0.0,accuracy_match
scaning rank and alpha,26,wide,ucf101,4,gmhsinglora,4,2,,,80.81,,method_dataset_shot_config_filtered,3,data/old_result/results_logs_gmhsinglora/gmhsinglora_ucf101_4shot_heads2_r4_a1.log,DATA-0285,80.81,0.0,accuracy_match
scaning rank and alpha,27,wide,fgvc,4,gmhsinglora,4,2,,,37.35,,method_dataset_shot_config_filtered,3,data/old_result/results_logs_gmhsinglora/gmhsinglora_fgvc_4shot_heads2_r4_a2.log,DATA-0222,37.35,0.0,accuracy_match
scaning rank and alpha,27,wide,eurosat,4,gmhsinglora,4,2,,,88.37,,method_dataset_shot_config_filtered,3,data/old_result/results_logs_gmhsinglora/gmhsinglora_eurosat_4shot_heads2_r4_a2.log,DATA-0206,88.37,0.0,accuracy_match
scaning rank and alpha,27,wide,food101,4,gmhsinglora,4,2,,,82.86,,method_dataset_shot_config_filtered,3,data/old_result/results_logs_gmhsinglora/gmhsinglora_food101_4shot_heads2_r4_a2.log,DATA-0238,82.86,0.0,accuracy_match
scaning rank and alpha,27,wide,oxford_pets,4,gmhsinglora,4,2,,,91.31,,method_dataset_shot_config_filtered,3,data/old_result/results_logs_gmhsinglora/gmhsinglora_oxford_pets_4shot_heads2_r4_a2.log,DATA-0270,91.31,0.0,accuracy_match
scaning rank and alpha,27,wide,oxford_flowers,4,gmhsinglora,4,2,,,94.03,,method_dataset_shot_config_filtered,3,data/old_result/results_logs_gmhsinglora/gmhsinglora_oxford_flowers_4shot_heads2_r4_a2.log,DATA-0254,94.03,0.0,accuracy_match
scaning rank and alpha,27,wide,caltech101,4,gmhsinglora,4,2,,,95.42,,method_dataset_shot_config_filtered,3,data/old_result/results_logs_gmhsinglora/gmhsinglora_caltech101_4shot_heads2_r4_a2.log,DATA-0174,95.42,0.0,accuracy_match
scaning rank and alpha,27,wide,dtd,4,gmhsinglora,4,2,,,65.9,,method_dataset_shot_config_filtered,3,data/old_result/results_logs_gmhsinglora/gmhsinglora_dtd_4shot_heads2_r4_a2.log,DATA-0190,65.9,0.0,accuracy_match
scaning rank and alpha,27,wide,ucf101,4,gmhsinglora,4,2,,,79.94,,method_dataset_shot_config_filtered,3,data/old_result/results_logs_gmhsinglora/gmhsinglora_ucf101_4shot_heads2_r4_a2.log,DATA-0286,79.94,0.0,accuracy_match
scaning rank and alpha,28,wide,fgvc,4,gmhsinglora,4,2,,,36.48,,method_dataset_shot_config_filtered,3,data/old_result/results_logs_gmhsinglora/gmhsinglora_fgvc_4shot_heads2_r4_a8.log,DATA-0223,36.48,0.0,accuracy_match
scaning rank and alpha,28,wide,eurosat,4,gmhsinglora,4,2,,,86.68,,method_dataset_shot_config_filtered,3,data/old_result/results_logs_gmhsinglora/gmhsinglora_eurosat_4shot_heads2_r4_a8.log,DATA-0207,86.68,0.0,accuracy_match
scaning rank and alpha,28,wide,food101,4,gmhsinglora,4,2,,,79.95,,method_dataset_shot_config_filtered,3,data/old_result/results_logs_gmhsinglora/gmhsinglora_food101_4shot_heads2_r4_a8.log,DATA-0239,79.95,0.0,accuracy_match
scaning rank and alpha,28,wide,oxford_pets,4,gmhsinglora,4,2,,,88.28,,method_dataset_shot_config_filtered,3,data/old_result/results_logs_gmhsinglora/gmhsinglora_oxford_pets_4shot_heads2_r4_a8.log,DATA-0271,88.28,0.0,accuracy_match
scaning rank and alpha,28,wide,oxford_flowers,4,gmhsinglora,4,2,,,94.52,,method_dataset_shot_config_filtered,3,data/old_result/results_logs_gmhsinglora/gmhsinglora_oxford_flowers_4shot_heads2_r4_a8.log,DATA-0255,94.52,0.0,accuracy_match
scaning rank and alpha,28,wide,caltech101,4,gmhsinglora,4,2,,,95.17,,method_dataset_shot_config_filtered,3,data/old_result/results_logs_gmhsinglora/gmhsinglora_caltech101_4shot_heads2_r4_a8.log,DATA-0175,95.17,0.0,accuracy_match
scaning rank and alpha,28,wide,dtd,4,gmhsinglora,4,2,,,65.25,,method_dataset_shot_config_filtered,3,data/old_result/results_logs_gmhsinglora/gmhsinglora_dtd_4shot_heads2_r4_a8.log,DATA-0191,65.25,0.0,accuracy_match
scaning rank and alpha,28,wide,ucf101,4,gmhsinglora,4,2,,,77.87,,method_dataset_shot_config_filtered,3,data/old_result/results_logs_gmhsinglora/gmhsinglora_ucf101_4shot_heads2_r4_a8.log,DATA-0287,77.87,0.0,accuracy_match
scaning rank and alpha,30,wide,fgvc,4,gmhsinglora,4,1,,,38.55,,method_dataset_shot,6,data/old_result/results_logs_gmhsinglora/gmhsinglora_fgvc_4shot_heads1.log,DATA-0220,38.55,0.0,accuracy_match
scaning rank and alpha,30,wide,eurosat,4,gmhsinglora,4,1,,,87.58,,method_dataset_shot,6,data/old_result/results_logs_gmhsinglora/gmhsinglora_eurosat_4shot_heads1.log,DATA-0204,87.58,0.0,accuracy_match
scaning rank and alpha,30,wide,food101,4,gmhsinglora,4,1,,,83.97,,method_dataset_shot,6,data/old_result/results_logs_gmhsinglora/gmhsinglora_food101_4shot_heads1.log,DATA-0236,83.97,0.0,accuracy_match
scaning rank and alpha,30,wide,oxford_pets,4,gmhsinglora,4,1,,,91.77,,method_dataset_shot,6,data/old_result/results_logs_gmhsinglora/gmhsinglora_oxford_pets_4shot_heads1.log,DATA-0268,91.77,0.0,accuracy_match
scaning rank and alpha,30,wide,oxford_flowers,4,gmhsinglora,4,1,,,93.87,,method_dataset_shot,6,data/old_result/results_logs_gmhsinglora/gmhsinglora_oxford_flowers_4shot_heads1.log,DATA-0252,93.87,0.0,accuracy_match
scaning rank and alpha,30,wide,caltech101,4,gmhsinglora,4,1,,,95.42,,method_dataset_shot,6,data/old_result/results_logs_gmhsinglora/gmhsinglora_caltech101_4shot_heads1.log,DATA-0172,95.42,0.0,accuracy_match
scaning rank and alpha,30,wide,dtd,4,gmhsinglora,4,1,,,66.61,,method_dataset_shot,6,data/old_result/results_logs_gmhsinglora/gmhsinglora_dtd_4shot_heads1.log,DATA-0188,66.61,0.0,accuracy_match
scaning rank and alpha,30,wide,ucf101,4,gmhsinglora,4,1,,,80.97,,method_dataset_shot,6,data/old_result/results_logs_gmhsinglora/gmhsinglora_ucf101_4shot_heads1.log,DATA-0284,80.97,0.0,accuracy_match
scaning rank and alpha,31,wide,fgvc,4,gmhsinglora,4,2,,,38.16,,method_dataset_shot_config_filtered,3,data/old_result/results_logs_gmhsinglora/gmhsinglora_fgvc_4shot_heads2_r4_a1.log,DATA-0221,38.16,0.0,accuracy_match
scaning rank and alpha,31,wide,eurosat,4,gmhsinglora,4,2,,,88.28,,method_dataset_shot_config_filtered,3,data/old_result/results_logs_gmhsinglora/gmhsinglora_eurosat_4shot_heads2_r4_a1.log,DATA-0205,88.28,0.0,accuracy_match
scaning rank and alpha,31,wide,food101,4,gmhsinglora,4,2,,,83.84,,method_dataset_shot_config_filtered,3,data/old_result/results_logs_gmhsinglora/gmhsinglora_food101_4shot_heads2_r4_a1.log,DATA-0237,83.84,0.0,accuracy_match
scaning rank and alpha,31,wide,oxford_pets,4,gmhsinglora,4,2,,,91.85,,method_dataset_shot_config_filtered,3,data/old_result/results_logs_gmhsinglora/gmhsinglora_oxford_pets_4shot_heads2_r4_a1.log,DATA-0269,91.85,0.0,accuracy_match
scaning rank and alpha,31,wide,oxford_flowers,4,gmhsinglora,4,2,,,93.67,,method_dataset_shot_config_filtered,3,data/old_result/results_logs_gmhsinglora/gmhsinglora_oxford_flowers_4shot_heads2_r4_a1.log,DATA-0253,93.67,0.0,accuracy_match
scaning rank and alpha,31,wide,caltech101,4,gmhsinglora,4,2,,,95.29,,method_dataset_shot_config_filtered,3,data/old_result/results_logs_gmhsinglora/gmhsinglora_caltech101_4shot_heads2_r4_a1.log,DATA-0173,95.29,0.0,accuracy_match
scaning rank and alpha,31,wide,dtd,4,gmhsinglora,4,2,,,65.66,,method_dataset_shot_config_filtered,3,data/old_result/results_logs_gmhsinglora/gmhsinglora_dtd_4shot_heads2_r4_a1.log,DATA-0189,65.66,0.0,accuracy_match
scaning rank and alpha,31,wide,ucf101,4,gmhsinglora,4,2,,,80.81,,method_dataset_shot_config_filtered,3,data/old_result/results_logs_gmhsinglora/gmhsinglora_ucf101_4shot_heads2_r4_a1.log,DATA-0285,80.81,0.0,accuracy_match
scaning rank and alpha,32,wide,fgvc,4,gmhsinglora,4,4,,,39.9,,method_dataset_shot,6,data/old_result/results_logs_gmhsinglora/gmhsinglora_fgvc_4shot_heads4.log,DATA-0224,39.9,0.0,accuracy_match
scaning rank and alpha,32,wide,eurosat,4,gmhsinglora,4,4,,,87.64,,method_dataset_shot,6,data/old_result/results_logs_gmhsinglora/gmhsinglora_eurosat_4shot_heads4.log,DATA-0208,87.64,0.0,accuracy_match
scaning rank and alpha,32,wide,food101,4,gmhsinglora,4,4,,,83.95,,method_dataset_shot,6,data/old_result/results_logs_gmhsinglora/gmhsinglora_food101_4shot_heads4.log,DATA-0240,83.95,0.0,accuracy_match
scaning rank and alpha,32,wide,oxford_pets,4,gmhsinglora,4,4,,,91.52,,method_dataset_shot,6,data/old_result/results_logs_gmhsinglora/gmhsinglora_oxford_pets_4shot_heads4.log,DATA-0272,91.52,0.0,accuracy_match
scaning rank and alpha,32,wide,oxford_flowers,4,gmhsinglora,4,4,,,93.87,,method_dataset_shot,6,data/old_result/results_logs_gmhsinglora/gmhsinglora_oxford_flowers_4shot_heads1.log,DATA-0252,93.87,0.0,accuracy_match
scaning rank and alpha,32,wide,caltech101,4,gmhsinglora,4,4,,,95.21,,method_dataset_shot,6,data/old_result/results_logs_gmhsinglora/gmhsinglora_caltech101_4shot_heads4.log,DATA-0176,95.21,0.0,accuracy_match
scaning rank and alpha,32,wide,dtd,4,gmhsinglora,4,4,,,65.96,,method_dataset_shot,6,data/old_result/results_logs_gmhsinglora/gmhsinglora_dtd_4shot_heads4.log,DATA-0192,65.96,0.0,accuracy_match
scaning rank and alpha,32,wide,ucf101,4,gmhsinglora,4,4,,,81.71,,method_dataset_shot,6,data/old_result/results_logs_gmhsinglora/gmhsinglora_ucf101_4shot_heads4.log,DATA-0288,81.71,0.0,accuracy_match
scaning rank and alpha,34,wide,fgvc,16,singlora,2,,,,52.27,,method_dataset_shot,3,data/old_result/results_logs_singlora/singlora_fgvc_16shot.log,DATA-0392,52.27,0.0,accuracy_match
scaning rank and alpha,34,wide,eurosat,16,singlora,2,,,,91.54,,method_dataset_shot,2,data/old_result/results_logs_singlora/singlora_eurosat_16shot.log,DATA-0381,91.54,0.0,accuracy_match
scaning rank and alpha,34,wide,food101,16,singlora,2,,,,85.24,,method_dataset_shot,2,data/old_result/results_logs_singlora/singlora_food101_16shot.log,DATA-0404,85.24,0.0,accuracy_match
scaning rank and alpha,34,wide,oxford_pets,16,singlora,2,,,,92.72,,method_dataset_shot,2,data/old_result/results_logs_singlora/singlora_oxford_pets_16shot.log,DATA-0426,92.72,0.0,accuracy_match
scaning rank and alpha,34,wide,oxford_flowers,16,singlora,2,,,,98.05,,method_dataset_shot,2,data/old_result/results_logs_singlora/singlora_oxford_flowers_16shot.log,DATA-0415,98.05,0.0,accuracy_match
scaning rank and alpha,34,wide,caltech101,16,singlora,2,,,,96.63,,method_dataset_shot,2,data/old_result/results_logs_singlora/singlora_caltech101_16shot.log,DATA-0354,96.63,0.0,accuracy_match
scaning rank and alpha,34,wide,dtd,16,singlora,2,,,,72.4,,method_dataset_shot,3,data/old_result/results_logs_singlora/singlora_dtd_16shot.log,DATA-0368,72.4,0.0,accuracy_match
scaning rank and alpha,34,wide,ucf101,16,singlora,2,,,,86.28,,method_dataset_shot,2,data/old_result/results_logs_singlora/singlora_ucf101_16shot.log,DATA-0437,86.28,0.0,accuracy_match
scaning rank and alpha,35,wide,fgvc,16,singlora,4,,,,56.14,,method_dataset_shot_config_filtered,1,data/old_result/results_logs_singlora/singlora_fgvc_16shot_r4_a1.log,DATA-0394,56.14,0.0,accuracy_match
scaning rank and alpha,35,wide,eurosat,16,singlora,4,,,,90.72,,method_dataset_shot_config_filtered,1,data/old_result/results_logs_singlora/singlora_eurosat_16shot_r4_a1.log,DATA-0382,90.72,0.0,accuracy_match
scaning rank and alpha,35,wide,food101,16,singlora,4,,,,85.09,,method_dataset_shot_config_filtered,1,data/old_result/results_logs_singlora/singlora_food101_16shot_r4_a1.log,DATA-0405,85.09,0.0,accuracy_match
scaning rank and alpha,35,wide,oxford_pets,16,singlora,4,,,,92.64,,method_dataset_shot_config_filtered,1,data/old_result/results_logs_singlora/singlora_oxford_pets_16shot_r4_a1.log,DATA-0427,92.64,0.0,accuracy_match
scaning rank and alpha,35,wide,oxford_flowers,16,singlora,4,,,,98.13,,method_dataset_shot_config_filtered,1,data/old_result/results_logs_singlora/singlora_oxford_flowers_16shot_r4_a1.log,DATA-0416,98.13,0.0,accuracy_match
scaning rank and alpha,35,wide,caltech101,16,singlora,4,,,,96.35,,method_dataset_shot_config_filtered,1,data/old_result/results_logs_singlora/singlora_caltech101_16shot_r4_a1.log,DATA-0355,96.35,0.0,accuracy_match
scaning rank and alpha,35,wide,dtd,16,singlora,4,,,,72.64,,method_dataset_shot_config_filtered,1,data/old_result/results_logs_singlora/singlora_dtd_16shot_r4_a1.log,DATA-0370,72.64,0.0,accuracy_match
scaning rank and alpha,35,wide,ucf101,16,singlora,4,,,,86.44,,method_dataset_shot_config_filtered,1,data/old_result/results_logs_singlora/singlora_ucf101_16shot_r4_a1.log,DATA-0438,86.44,0.0,accuracy_match
scaning rank and alpha,40,wide,fgvc,16,gmhsinglora,2,2,,,54.88,,method_dataset_shot,2,data/old_result/results_logs_gmhsinglora/gmhsinglora_fgvc_16shot.log,DATA-0209,54.88,0.0,accuracy_match
scaning rank and alpha,40,wide,eurosat,16,gmhsinglora,2,2,,,91.58,,method_dataset_shot,2,data/old_result/results_logs_gmhsinglora/gmhsinglora_eurosat_16shot.log,DATA-0193,91.58,0.0,accuracy_match
scaning rank and alpha,40,wide,food101,16,gmhsinglora,2,2,,,85.0,,method_dataset_shot,2,data/old_result/results_logs_gmhsinglora/gmhsinglora_food101_16shot.log,DATA-0225,85.0,0.0,accuracy_match
scaning rank and alpha,40,wide,oxford_pets,16,gmhsinglora,2,2,,,93.08,,method_dataset_shot,2,data/old_result/results_logs_gmhsinglora/gmhsinglora_oxford_pets_16shot.log,DATA-0257,93.08,0.0,accuracy_match
scaning rank and alpha,40,wide,oxford_flowers,16,gmhsinglora,2,2,,,98.29,,method_dataset_shot,2,data/old_result/results_logs_gmhsinglora/gmhsinglora_oxford_flowers_16shot.log,DATA-0241,98.29,0.0,accuracy_match
scaning rank and alpha,40,wide,caltech101,16,gmhsinglora,2,2,,,96.43,,method_dataset_shot,2,data/old_result/results_logs_gmhsinglora/gmhsinglora_caltech101_16shot.log,DATA-0161,96.43,0.0,accuracy_match
scaning rank and alpha,40,wide,dtd,16,gmhsinglora,2,2,,,73.29,,method_dataset_shot,2,data/old_result/results_logs_gmhsinglora/gmhsinglora_dtd_16shot.log,DATA-0177,73.29,0.0,accuracy_match
scaning rank and alpha,40,wide,ucf101,16,gmhsinglora,2,2,,,85.65,,method_dataset_shot,2,data/old_result/results_logs_gmhsinglora/gmhsinglora_ucf101_16shot.log,DATA-0273,85.65,0.0,accuracy_match
scaning rank and alpha,48,wide,fgvc,16,gmhsinglora,4,4,,,56.35,,method_dataset_shot,2,data/old_result/results_logs_gmhsinglora/gmhsinglora_fgvc_16shot_heads4.log,DATA-0210,56.35,0.0,accuracy_match
scaning rank and alpha,48,wide,eurosat,16,gmhsinglora,4,4,,,90.65,,method_dataset_shot,2,data/old_result/results_logs_gmhsinglora/gmhsinglora_eurosat_16shot_heads4.log,DATA-0194,90.65,0.0,accuracy_match
scaning rank and alpha,48,wide,food101,16,gmhsinglora,4,4,,,85.01,,method_dataset_shot,2,data/old_result/results_logs_gmhsinglora/gmhsinglora_food101_16shot_heads4.log,DATA-0226,85.01,0.0,accuracy_match
scaning rank and alpha,48,wide,oxford_pets,16,gmhsinglora,4,4,,,92.83,,method_dataset_shot,2,data/old_result/results_logs_gmhsinglora/gmhsinglora_oxford_pets_16shot_heads4.log,DATA-0258,92.83,0.0,accuracy_match
scaning rank and alpha,48,wide,oxford_flowers,16,gmhsinglora,4,4,,,98.01,,method_dataset_shot,2,data/old_result/results_logs_gmhsinglora/gmhsinglora_oxford_flowers_16shot_heads4.log,DATA-0242,98.01,0.0,accuracy_match
scaning rank and alpha,48,wide,caltech101,16,gmhsinglora,4,4,,,96.47,,method_dataset_shot,2,data/old_result/results_logs_gmhsinglora/gmhsinglora_caltech101_16shot_heads4.log,DATA-0162,96.47,0.0,accuracy_match
scaning rank and alpha,48,wide,dtd,16,gmhsinglora,4,4,,,73.76,,method_dataset_shot,2,data/old_result/results_logs_gmhsinglora/gmhsinglora_dtd_16shot_heads4.log,DATA-0178,73.76,0.0,accuracy_match
scaning rank and alpha,48,wide,ucf101,16,gmhsinglora,4,4,,,86.17,,method_dataset_shot,2,data/old_result/results_logs_gmhsinglora/gmhsinglora_ucf101_16shot_heads4.log,DATA-0274,86.17,0.0,accuracy_match
qlora,13,wide,fgvc,1,lora,,,,,30.2,,method_dataset_shot,7,data/result_scan_loss/results_logs_loss_lora/lora_fgvc_1shot_ce_maxent_LAMBDA_O0.03.log,DATA-0688,28.92,1.2799999999999976,accuracy_mismatch
qlora,13,wide,eurosat,1,lora,,,,,72.3,,method_dataset_shot,7,data/result_scan_loss/results_logs_loss_lora/lora_eurosat_1shot_ce_maxent_LAMBDA_O0.03.log,DATA-0676,71.95,0.3499999999999943,accuracy_mismatch
qlora,13,wide,food101,1,lora,,,,,84.3,,method_dataset_shot,7,data/result_scan_loss/results_logs_loss_lora/lora_food101_1shot_ce_ls_LAMBDA_O0.03.log,DATA-0699,84.56,0.2600000000000051,accuracy_mismatch
qlora,13,wide,oxford_pets,1,lora,,,,,92.3,,method_dataset_shot,7,data/result_scan_loss/results_logs_loss_lora/lora_oxford_pets_1shot_ce_maxent_LAMBDA_O0.03.log,DATA-0724,91.91,0.39000000000000057,accuracy_mismatch
qlora,13,wide,oxford_flowers,1,lora,,,,,83.2,,method_dataset_shot,7,data/result_new/results_logs_check_lora/lora_oxford_flowers_1shot.log,DATA-0472,83.35,0.14999999999999147,accuracy_mismatch
qlora,13,wide,caltech101,1,lora,,,,,93.7,,method_dataset_shot,7,data/result_scan_loss/results_logs_loss_lora/lora_caltech101_1shot_ce_maxent_LAMBDA_O0.03.log,DATA-0652,93.71,0.009999999999990905,accuracy_match
qlora,13,wide,dtd,1,lora,,,,,54.3,,method_dataset_shot,7,data/result_scan_loss/results_logs_loss_lora/lora_dtd_1shot_ce_maxent_LAMBDA_O0.03.log,DATA-0664,54.2,0.09999999999999432,accuracy_mismatch
qlora,13,wide,ucf101,1,lora,,,,,76.3,,method_dataset_shot,7,data/result_new/results_logs_check_lora/lora_ucf101_1shot.log,DATA-0476,76.29,0.009999999999990905,accuracy_match
qlora,27,wide,fgvc,4,lora,,,,,37.9,,method_dataset_shot,7,data/result_scan_loss/results_logs_loss_lora/lora_fgvc_4shot_ce_center_LAMBDA_O0.03.log,DATA-0691,38.61,0.7100000000000009,accuracy_mismatch
qlora,27,wide,eurosat,4,lora,,,,,84.9,,method_dataset_shot,7,data/result_scan_loss/results_logs_loss_lora/lora_eurosat_4shot_arcface_LAMBDA_O0.03.log,DATA-0678,86.15,1.25,accuracy_mismatch
qlora,27,wide,food101,4,lora,,,,,82.7,,method_dataset_shot,7,data/result_scan_loss/results_logs_loss_lora/lora_food101_4shot_ce_ls_LAMBDA_O0.03.log,DATA-0705,82.79,0.09000000000000341,accuracy_mismatch
qlora,27,wide,oxford_pets,4,lora,,,,,91.0,,method_dataset_shot,7,data/result_scan_loss/results_logs_loss_lora/lora_oxford_pets_4shot_ce_LAMBDA_O0.03.log,DATA-0728,91.01,0.010000000000005116,accuracy_mismatch
qlora,27,wide,oxford_flowers,4,lora,,,,,93.7,,method_dataset_shot,7,data/result_scan_loss/result_loss_loRA/lora_oxford_flowers_4shot.log,DATA-0645,93.67,0.030000000000001137,accuracy_mismatch
qlora,27,wide,caltech101,4,lora,,,,,95.2,,method_dataset_shot,7,data/result_scan_loss/results_logs_loss_lora/lora_caltech101_4shot_ce_center_LAMBDA_O0.03.log,DATA-0655,95.42,0.21999999999999886,accuracy_mismatch
qlora,27,wide,dtd,4,lora,,,,,63.8,,method_dataset_shot,7,data/result_scan_loss/results_logs_loss_lora/lora_dtd_4shot_ce_maxent_LAMBDA_O0.03.log,DATA-0670,64.01,0.21000000000000796,accuracy_mismatch
qlora,27,wide,ucf101,4,lora,,,,,81.1,,method_dataset_shot,7,data/result_scan_loss/results_logs_loss_lora/lora_ucf101_4shot_cosface_LAMBDA_O0.03.log,DATA-0743,80.76,0.3399999999999892,accuracy_mismatch
Singlora,13,wide,fgvc,1,lora,,,,,28.71,,method_dataset_shot,7,data/result_new/results_logs_check_lora/lora_fgvc_1shot.log,DATA-0467,28.71,0.0,accuracy_match
Singlora,13,wide,eurosat,1,lora,,,,,72.88,,method_dataset_shot,7,data/result_new/results_logs_check_lora/lora_eurosat_1shot.log,DATA-0464,72.88,0.0,accuracy_match
Singlora,13,wide,food101,1,lora,,,,,85.08,,method_dataset_shot,7,data/result_new/results_logs_check_lora/lora_food101_1shot.log,DATA-0470,85.08,0.0,accuracy_match
Singlora,13,wide,oxford_pets,1,lora,,,,,91.52,,method_dataset_shot,7,data/result_new/results_logs_check_lora/lora_oxford_pets_1shot.log,DATA-0474,91.52,0.0,accuracy_match
Singlora,13,wide,oxford_flowers,1,lora,,,,,83.35,,method_dataset_shot,7,data/result_new/results_logs_check_lora/lora_oxford_flowers_1shot.log,DATA-0472,83.35,0.0,accuracy_match
Singlora,13,wide,caltech101,1,lora,,,,,93.67,,method_dataset_shot,7,data/result_new/results_logs_check_lora/lora_caltech101_1shot.log,DATA-0458,93.67,0.0,accuracy_match
Singlora,13,wide,dtd,1,lora,,,,,54.61,,method_dataset_shot,7,data/result_new/results_logs_check_lora/lora_dtd_1shot.log,DATA-0461,54.61,0.0,accuracy_match
Singlora,13,wide,ucf101,1,lora,,,,,76.29,,method_dataset_shot,7,data/result_new/results_logs_check_lora/lora_ucf101_1shot.log,DATA-0476,76.29,0.0,accuracy_match
Singlora,14,wide,fgvc,1,singlora,,,,,29.1,,method_dataset_shot,5,data/old_result/results_logs_singlora/singlora_fgvc_1shot.log,DATA-0395,29.19,0.08999999999999986,accuracy_mismatch
Singlora,14,wide,eurosat,1,singlora,,,,,73.58,,method_dataset_shot,5,data/old_result/results_logs_singlora/singlora_eurosat_1shot.log,DATA-0383,73.49,0.09000000000000341,accuracy_mismatch
Singlora,14,wide,food101,1,singlora,,,,,85.75,,method_dataset_shot,5,data/old_result/results_logs_singlora/singlora_food101_1shot.log,DATA-0406,85.6,0.15000000000000568,accuracy_mismatch
Singlora,14,wide,oxford_pets,1,singlora,,,,,92.61,,method_dataset_shot,5,data/old_result/results_logs_singlora/singlora_oxford_pets_1shot.log,DATA-0428,92.64,0.030000000000001137,accuracy_mismatch
Singlora,14,wide,oxford_flowers,1,singlora,,,,,81.4,,method_dataset_shot,5,data/old_result/results_logs_singlora/singlora_oxford_flowers_1shot.log,DATA-0417,81.2,0.20000000000000284,accuracy_mismatch
Singlora,14,wide,caltech101,1,singlora,,,,,93.87,,method_dataset_shot,5,data/old_result/results_logs_singlora/singlora_caltech101_1shot_r4_a8.log,DATA-0360,93.87,0.0,accuracy_match
Singlora,14,wide,dtd,1,singlora,,,,,53.37,,method_dataset_shot,5,data/old_result/results_logs_singlora/singlora_dtd_1shot.log,DATA-0371,53.37,0.0,accuracy_match
Singlora,14,wide,ucf101,1,singlora,,,,,75.47,,method_dataset_shot,5,data/old_result/results_logs_singlora/singlora_ucf101_1shot.log,DATA-0439,75.81,0.3400000000000034,accuracy_mismatch
Singlora,26,wide,fgvc,4,lora,,,,,39.15,,method_dataset_shot,7,data/result_new/results_logs_check_lora/lora_fgvc_4shot.log,DATA-0468,39.15,0.0,accuracy_match
Singlora,26,wide,eurosat,4,lora,,,,,87.49,,method_dataset_shot,7,data/result_new/results_logs_check_lora/lora_eurosat_4shot.log,DATA-0465,87.49,0.0,accuracy_match
Singlora,26,wide,food101,4,lora,,,,,83.72,,method_dataset_shot,7,data/result_scan_loss/result_loss_loRA/lora_food101_4shot.log,DATA-0644,83.72,0.0,accuracy_match
Singlora,26,wide,oxford_pets,4,lora,,,,,91.06,,method_dataset_shot,7,data/result_scan_loss/result_loss_loRA/lora_oxford_pets_4shot.log,DATA-0646,91.06,0.0,accuracy_match
Singlora,26,wide,oxford_flowers,4,lora,,,,,93.67,,method_dataset_shot,7,data/result_scan_loss/result_loss_loRA/lora_oxford_flowers_4shot.log,DATA-0645,93.67,0.0,accuracy_match
Singlora,26,wide,caltech101,4,lora,,,,,95.58,,method_dataset_shot,7,data/result_new/results_logs_check_lora/lora_caltech101_4shot.log,DATA-0459,95.58,0.0,accuracy_match
Singlora,26,wide,dtd,4,lora,,,,,65.19,,method_dataset_shot,7,data/result_new/results_logs_check_lora/lora_dtd_4shot.log,DATA-0462,65.19,0.0,accuracy_match
Singlora,26,wide,ucf101,4,lora,,,,,80.39,,method_dataset_shot,7,data/result_scan_loss/result_loss_loRA/lora_ucf101_4shot.log,DATA-0647,80.39,0.0,accuracy_match
Singlora,27,wide,fgvc,4,singlora,,,,,38.46,,method_dataset_shot,4,data/old_result/results_logs_singlora/singlora_fgvc_4shot.log,DATA-0400,38.49,0.030000000000001137,accuracy_mismatch
Singlora,27,wide,eurosat,4,singlora,,,,,89.53,,method_dataset_shot,4,data/old_result/results_logs_singlora/singlora_eurosat_4shot.log,DATA-0388,89.46,0.07000000000000739,accuracy_mismatch
Singlora,27,wide,food101,4,singlora,,,,,84.44,,method_dataset_shot,4,data/old_result/results_logs_singlora/singlora_food101_4shot.log,DATA-0411,84.43,0.009999999999990905,accuracy_match
Singlora,27,wide,oxford_pets,4,singlora,,,,,92.45,,method_dataset_shot,4,data/old_result/results_logs_singlora/singlora_oxford_pets_4shot.log,DATA-0433,91.91,0.5400000000000063,accuracy_mismatch
Singlora,27,wide,oxford_flowers,4,singlora,,,,,93.75,,method_dataset_shot,4,data/old_result/results_logs_singlora/singlora_oxford_flowers_4shot.log,DATA-0422,93.79,0.04000000000000625,accuracy_mismatch
Singlora,27,wide,caltech101,4,singlora,,,,,95.21,,method_dataset_shot,7,data/old_result/results_logs_singlora/singlora_caltech101_4shot.log,DATA-0361,95.21,0.0,accuracy_match
Singlora,27,wide,dtd,4,singlora,,,,,65.01,,method_dataset_shot,5,data/old_result/results_logs_singlora/singlora_dtd_4shot.log,DATA-0376,64.83,0.18000000000000682,accuracy_mismatch
